order_id,order_ts,warehouse,vehicle_type,sku_category,route_distance_km,order_volume_units,delivery_cost,delivery_delay_min,on_time,order_date,month,week
ORD102550,2026-06-28 14:27:00,W1 - North,Bike,Electronics,11.06,7,12.73,5.7,False,2026-06-28,2026-06,2026-06-22
ORD102551,2026-05-29 08:30:00,W1 - North,Bike,Home & Kitchen,2.08,11,8.08,-16.4,True,2026-05-29,2026-05,2026-05-25
ORD102552,2026-05-20 15:44:00,W1 - North,Bike,Grocery,6.62,4,8.21,-38.8,True,2026-05-20,2026-05,2026-05-18
ORD102553,2026-05-18 15:33:00,W1 - North,Bike,Apparel,21.34,3,13.07,5.6,False,2026-05-18,2026-05,2026-05-18
ORD102554,2026-07-28 13:18:00,W2 - Central,Bike,Electronics,7.39,9,13.01,3.4,False,2026-07-28,2026-07,2026-07-27
ORD102555,2026-05-10 12:20:00,W3 - South,Van,Personal Care,10.6,6,14.94,-14.2,True,2026-05-10,2026-05,2026-05-04
ORD102556,2026-07-11 02:26:00,W1 - North,Bike,Grocery,3.11,5,5.27,-33.3,True,2026-07-11,2026-07,2026-07-06
ORD102557,2026-07-17 06:14:00,W1 - North,Bike,Home & Kitchen,3.1,4,8.65,-27.2,True,2026-07-17,2026-07,2026-07-13
ORD102558,2026-05-03 12:39:00,W2 - Central,Van,Personal Care,8.7,4,12.39,4.4,False,2026-05-03,2026-05,2026-04-27
ORD102559,2026-06-23 03:14:00,W1 - North,Truck,Home & Kitchen,3.34,5,10.96,-28.8,True,2026-06-23,2026-06,2026-06-22
ORD102560,2026-06-21 11:25:00,W3 - South,Van,Personal Care,13.12,4,15.59,9.8,False,2026-06-21,2026-06,2026-06-15
ORD102561,2026-06-02 02:48:00,W1 - North,Van,Electronics,6.49,5,13.74,-2.1,True,2026-06-02,2026-06,2026-06-01
ORD102562,2026-06-30 18:53:00,W1 - North,Truck,Home & Kitchen,8.39,7,20.94,-30.8,True,2026-06-30,2026-06,2026-06-29
ORD102563,2026-06-06 02:28:00,W1 - North,Van,Grocery,6.1,4,10.16,-16.7,True,2026-06-06,2026-06,2026-06-01
ORD102564,2026-06-09 02:13:00,W3 - South,Van,Apparel,14.33,4,15.21,-27.1,True,2026-06-09,2026-06,2026-06-08
ORD102565,2026-06-08 15:18:00,W1 - North,Van,Apparel,12.99,4,20.71,-1.2,True,2026-06-08,2026-06,2026-06-08
ORD102566,2026-07-12 05:17:00,W2 - Central,Truck,Grocery,4.63,3,15.35,-14.9,True,2026-07-12,2026-07,2026-07-06
ORD102567,2026-06-26 08:26:00,W1 - North,Van,Home & Kitchen,12.26,10,22.08,-8.0,True,2026-06-26,2026-06,2026-06-22
ORD102568,2026-06-04 07:32:00,W1 - North,Bike,Apparel,16.85,5,13.32,11.4,False,2026-06-04,2026-06,2026-06-01
ORD102569,2026-07-23 05:11:00,W3 - South,Bike,Home & Kitchen,13.05,9,14.25,-17.0,True,2026-07-23,2026-07,2026-07-20
ORD102570,2026-07-12 18:16:00,W1 - North,Bike,Grocery,11.41,6,13.03,-15.7,True,2026-07-12,2026-07,2026-07-06
ORD102571,2026-07-23 16:36:00,W1 - North,Truck,Grocery,2.59,5,9.12,-46.6,True,2026-07-23,2026-07,2026-07-20
ORD102572,2026-07-05 05:43:00,W2 - Central,Bike,Home & Kitchen,4.7,7,8.41,6.0,False,2026-07-05,2026-07,2026-06-29
ORD102573,2026-06-05 16:29:00,W3 - South,Van,Apparel,2.79,3,9.86,-19.9,True,2026-06-05,2026-06,2026-06-01
ORD102574,2026-07-09 17:07:00,W1 - North,Truck,Electronics,4.71,5,13.63,-24.7,True,2026-07-09,2026-07,2026-07-06
ORD102575,2026-05-30 12:56:00,W1 - North,Van,Grocery,6.32,3,9.0,-25.1,True,2026-05-30,2026-05,2026-05-25
ORD102576,2026-05-25 13:52:00,W3 - South,Van,Grocery,33.76,3,35.42,37.0,False,2026-05-25,2026-05,2026-05-25
ORD102577,2026-06-10 22:26:00,W2 - Central,Van,Home & Kitchen,2.91,6,8.71,8.1,False,2026-06-10,2026-06,2026-06-08
ORD102578,2026-07-27 10:53:00,W3 - South,Bike,Home & Kitchen,10.25,7,9.52,-14.0,True,2026-07-27,2026-07,2026-07-27
ORD102579,2026-06-21 09:14:00,W2 - Central,Van,Electronics,2.51,6,7.53,-21.3,True,2026-06-21,2026-06,2026-06-15
ORD102580,2026-06-04 12:56:00,W2 - Central,Bike,Home & Kitchen,4.46,4,7.21,-4.2,True,2026-06-04,2026-06,2026-06-01
ORD102581,2026-06-11 20:03:00,W1 - North,Van,Home & Kitchen,9.66,3,13.84,-24.4,True,2026-06-11,2026-06,2026-06-08
ORD102582,2026-05-27 17:01:00,W1 - North,Van,Home & Kitchen,10.72,6,16.47,-13.1,True,2026-05-27,2026-05,2026-05-25
ORD102583,2026-06-29 01:48:00,W2 - Central,Van,Apparel,4.03,4,11.17,-39.9,True,2026-06-29,2026-06,2026-06-29
ORD102584,2026-06-01 11:01:00,W2 - Central,Bike,Electronics,3.25,5,7.66,-19.6,True,2026-06-01,2026-06,2026-06-01
ORD102585,2026-06-19 17:45:00,W3 - South,Van,Personal Care,27.4,5,29.09,7.6,False,2026-06-19,2026-06,2026-06-15
ORD102586,2026-06-03 05:22:00,W2 - Central,Van,Home & Kitchen,3.81,4,11.01,-5.2,True,2026-06-03,2026-06,2026-06-01
ORD102587,2026-05-29 23:43:00,W1 - North,Van,Personal Care,0.97,3,7.6,-39.5,True,2026-05-29,2026-05,2026-05-25
ORD102588,2026-07-27 19:23:00,W2 - Central,Van,Grocery,11.49,3,14.75,4.2,False,2026-07-27,2026-07,2026-07-27
ORD102589,2026-06-01 20:19:00,W2 - Central,Bike,Grocery,0.93,2,5.57,-24.6,True,2026-06-01,2026-06,2026-06-01
ORD102590,2026-05-07 01:57:00,W2 - Central,Van,Apparel,11.5,5,15.56,-0.0,True,2026-05-07,2026-05,2026-05-04
ORD102591,2026-06-04 13:54:00,W3 - South,Van,Electronics,2.85,5,7.18,-22.9,True,2026-06-04,2026-06,2026-06-01
ORD102592,2026-06-17 12:40:00,W2 - Central,Truck,Home & Kitchen,1.7,7,13.6,-18.6,True,2026-06-17,2026-06,2026-06-15
ORD102593,2026-05-09 15:02:00,W1 - North,Van,Home & Kitchen,2.83,6,8.69,-23.7,True,2026-05-09,2026-05,2026-05-04
ORD102594,2026-05-28 20:24:00,W2 - Central,Van,Electronics,3.59,4,9.39,-24.3,True,2026-05-28,2026-05,2026-05-25
ORD102595,2026-05-15 08:28:00,W2 - Central,Bike,Home & Kitchen,11.57,8,11.44,6.0,False,2026-05-15,2026-05,2026-05-11
ORD102596,2026-06-15 12:48:00,W3 - South,Bike,Apparel,4.36,6,10.24,-41.0,True,2026-06-15,2026-06,2026-06-15
ORD102597,2026-07-05 16:18:00,W1 - North,Bike,Electronics,9.64,6,9.8,10.2,False,2026-07-05,2026-07,2026-06-29
ORD102598,2026-07-27 18:04:00,W2 - Central,Van,Personal Care,6.19,4,13.68,-10.9,True,2026-07-27,2026-07,2026-07-27
ORD102599,2026-06-05 18:29:00,W2 - Central,Van,Home & Kitchen,5.47,6,14.44,-14.9,True,2026-06-05,2026-06,2026-06-01
ORD102600,2026-07-17 08:05:00,W2 - Central,Van,Apparel,10.21,7,17.23,0.4,False,2026-07-17,2026-07,2026-07-13
ORD102601,2026-05-20 23:57:00,W1 - North,Van,Electronics,7.72,4,12.63,-22.5,True,2026-05-20,2026-05,2026-05-18
ORD102602,2026-07-10 00:13:00,W3 - South,Van,Personal Care,12.21,5,16.6,-11.4,True,2026-07-10,2026-07,2026-07-06
ORD102603,2026-06-20 11:49:00,W3 - South,Truck,Personal Care,17.01,4,31.86,-4.7,True,2026-06-20,2026-06,2026-06-15
ORD102604,2026-07-08 14:36:00,W2 - Central,Bike,Apparel,3.68,6,9.43,-11.8,True,2026-07-08,2026-07,2026-07-06
ORD102605,2026-07-07 01:28:00,W2 - Central,Van,Home & Kitchen,5.16,5,11.02,-13.9,True,2026-07-07,2026-07,2026-07-06
ORD102606,2026-06-17 10:49:00,W1 - North,Van,Grocery,8.69,3,14.16,-14.4,True,2026-06-17,2026-06,2026-06-15
ORD102607,2026-05-24 14:18:00,W2 - Central,Bike,Electronics,9.57,7,10.8,17.1,False,2026-05-24,2026-05,2026-05-18
ORD102608,2026-06-17 14:34:00,W2 - Central,Van,Home & Kitchen,4.69,7,13.98,-19.7,True,2026-06-17,2026-06,2026-06-15
ORD102609,2026-07-14 02:51:00,W2 - Central,Van,Apparel,5.1,3,9.0,-16.1,True,2026-07-14,2026-07,2026-07-13
ORD102610,2026-07-27 06:39:00,W1 - North,Van,Apparel,9.49,6,14.04,-27.0,True,2026-07-27,2026-07,2026-07-27
ORD102611,2026-07-23 05:52:00,W2 - Central,Bike,Home & Kitchen,4.76,1,6.87,-12.2,True,2026-07-23,2026-07,2026-07-20
ORD102612,2026-05-17 15:21:00,W1 - North,Bike,Apparel,3.96,6,9.59,-15.8,True,2026-05-17,2026-05,2026-05-11
ORD102613,2026-06-23 07:53:00,W2 - Central,Van,Home & Kitchen,8.5,4,10.52,-7.5,True,2026-06-23,2026-06,2026-06-22
ORD102614,2026-05-10 13:42:00,W2 - Central,Van,Apparel,5.81,2,8.92,-8.8,True,2026-05-10,2026-05,2026-05-04
ORD102615,2026-06-30 17:32:00,W1 - North,Bike,Home & Kitchen,5.2,5,5.67,-26.3,True,2026-06-30,2026-06,2026-06-29
ORD102616,2026-07-29 19:08:00,W2 - Central,Bike,Personal Care,2.12,7,7.68,5.1,False,2026-07-29,2026-07,2026-07-27
ORD102617,2026-05-05 04:24:00,W3 - South,Bike,Home & Kitchen,1.9,6,7.04,-28.2,True,2026-05-05,2026-05,2026-05-04
ORD102618,2026-06-29 21:41:00,W2 - Central,Van,Home & Kitchen,7.36,3,12.01,-7.9,True,2026-06-29,2026-06,2026-06-29
ORD102619,2026-07-25 03:58:00,W1 - North,Bike,Home & Kitchen,3.88,7,8.33,-25.3,True,2026-07-25,2026-07,2026-07-20
ORD102620,2026-07-16 00:31:00,W2 - Central,Truck,Personal Care,1.34,7,8.93,-10.9,True,2026-07-16,2026-07,2026-07-13
ORD102621,2026-06-05 01:04:00,W1 - North,Bike,Grocery,3.52,6,10.7,-24.6,True,2026-06-05,2026-06,2026-06-01
ORD102622,2026-05-10 04:49:00,W2 - Central,Van,Electronics,6.5,3,13.92,-1.2,True,2026-05-10,2026-05,2026-05-04
ORD102623,2026-07-23 20:57:00,W2 - Central,Bike,Electronics,2.89,5,6.47,-9.4,True,2026-07-23,2026-07,2026-07-20
ORD102624,2026-07-22 04:59:00,W1 - North,Van,Home & Kitchen,8.78,4,14.89,-16.0,True,2026-07-22,2026-07,2026-07-20
ORD102625,2026-06-22 16:38:00,W2 - Central,Van,Grocery,3.4,2,8.17,-25.0,True,2026-06-22,2026-06,2026-06-22
ORD102626,2026-07-28 10:02:00,W2 - Central,Van,Electronics,5.14,5,8.26,-34.2,True,2026-07-28,2026-07,2026-07-27
ORD102627,2026-05-01 00:57:00,W2 - Central,Truck,Home & Kitchen,5.46,8,15.47,-13.7,True,2026-05-01,2026-05,2026-04-27
ORD102628,2026-06-25 10:39:00,W1 - North,Van,Grocery,10.93,6,11.85,-15.6,True,2026-06-25,2026-06,2026-06-22
ORD102629,2026-05-04 00:40:00,W1 - North,Truck,Apparel,11.16,7,25.25,-18.5,True,2026-05-04,2026-05,2026-05-04
ORD102630,2026-07-24 11:25:00,W2 - Central,Van,Grocery,5.26,5,9.36,0.1,False,2026-07-24,2026-07,2026-07-20
ORD102631,2026-07-01 13:24:00,W1 - North,Van,Apparel,3.23,7,10.65,-14.4,True,2026-07-01,2026-07,2026-06-29
ORD102632,2026-07-22 12:30:00,W2 - Central,Van,Grocery,10.94,7,20.85,-17.1,True,2026-07-22,2026-07,2026-07-20
ORD102633,2026-06-20 06:46:00,W1 - North,Bike,Grocery,5.11,9,13.68,-9.7,True,2026-06-20,2026-06,2026-06-15
ORD102634,2026-05-08 18:23:00,W1 - North,Van,Personal Care,0.6,4,5.26,-38.0,True,2026-05-08,2026-05,2026-05-04
ORD102635,2026-05-03 14:19:00,W2 - Central,Van,Grocery,6.33,5,10.37,-0.7,True,2026-05-03,2026-05,2026-04-27
ORD102636,2026-05-31 06:06:00,W1 - North,Van,Apparel,8.68,4,15.21,-15.5,True,2026-05-31,2026-05,2026-05-25
ORD102637,2026-07-06 10:25:00,W2 - Central,Van,Grocery,3.95,6,8.95,-19.5,True,2026-07-06,2026-07,2026-07-06
ORD102638,2026-05-14 02:36:00,W1 - North,Van,Grocery,1.91,6,10.21,-17.9,True,2026-05-14,2026-05,2026-05-11
ORD102639,2026-07-16 22:09:00,W2 - Central,Van,Apparel,1.16,7,12.79,-11.8,True,2026-07-16,2026-07,2026-07-13
ORD102640,2026-05-22 18:04:00,W1 - North,Van,Apparel,5.57,2,10.45,-9.2,True,2026-05-22,2026-05,2026-05-18
ORD102641,2026-06-14 06:54:00,W3 - South,Truck,Electronics,4.46,5,15.09,-19.5,True,2026-06-14,2026-06,2026-06-08
ORD102642,2026-05-19 16:11:00,W3 - South,Van,Grocery,19.1,3,23.14,-11.4,True,2026-05-19,2026-05,2026-05-18
ORD102643,2026-06-11 16:17:00,W1 - North,Van,Home & Kitchen,5.41,5,10.26,-12.4,True,2026-06-11,2026-06,2026-06-08
ORD102644,2026-06-10 14:37:00,W2 - Central,Van,Electronics,3.69,3,8.87,-9.2,True,2026-06-10,2026-06,2026-06-08
ORD102645,2026-05-01 01:17:00,W1 - North,Van,Home & Kitchen,21.03,6,23.54,15.4,False,2026-05-01,2026-05,2026-04-27
ORD102646,2026-06-21 21:05:00,W2 - Central,Bike,Personal Care,0.55,3,7.49,-23.3,True,2026-06-21,2026-06,2026-06-15
ORD102647,2026-07-10 22:56:00,W1 - North,Van,Electronics,6.81,6,11.26,-26.9,True,2026-07-10,2026-07,2026-07-06
ORD102648,2026-07-24 23:22:00,W2 - Central,Van,Home & Kitchen,0.99,6,8.99,-15.5,True,2026-07-24,2026-07,2026-07-20
ORD102649,2026-05-30 23:32:00,W1 - North,Bike,Personal Care,15.57,5,15.48,-2.4,True,2026-05-30,2026-05,2026-05-25
ORD102650,2026-07-19 22:17:00,W3 - South,Van,Personal Care,2.63,4,7.4,-24.6,True,2026-07-19,2026-07,2026-07-13
ORD102651,2026-07-19 17:44:00,W2 - Central,Truck,Apparel,6.69,3,14.45,21.3,False,2026-07-19,2026-07,2026-07-13
ORD102652,2026-07-28 01:21:00,W2 - Central,Truck,Electronics,6.05,5,15.49,7.6,False,2026-07-28,2026-07,2026-07-27
ORD102653,2026-06-03 11:09:00,W1 - North,Van,Home & Kitchen,1.29,5,6.26,-21.4,True,2026-06-03,2026-06,2026-06-01
ORD102654,2026-07-16 05:53:00,W1 - North,Van,Apparel,8.96,4,13.75,-20.7,True,2026-07-16,2026-07,2026-07-13
ORD102655,2026-06-20 05:16:00,W1 - North,Van,Home & Kitchen,4.51,5,8.96,-21.9,True,2026-06-20,2026-06,2026-06-15
ORD102656,2026-05-06 19:56:00,W3 - South,Van,Home & Kitchen,15.26,8,20.0,4.8,False,2026-05-06,2026-05,2026-05-04
ORD102657,2026-05-25 19:30:00,W3 - South,Van,Grocery,6.42,4,12.18,-8.1,True,2026-05-25,2026-05,2026-05-25
ORD102658,2026-06-30 12:31:00,W1 - North,Bike,Grocery,8.99,5,11.63,-18.5,True,2026-06-30,2026-06,2026-06-29
ORD102659,2026-05-15 17:40:00,W2 - Central,Van,Personal Care,4.74,5,10.09,-18.1,True,2026-05-15,2026-05,2026-05-11
ORD102660,2026-06-09 03:06:00,W1 - North,Van,Grocery,8.97,4,11.05,-14.0,True,2026-06-09,2026-06,2026-06-08
ORD102661,2026-07-09 05:19:00,W1 - North,Van,Home & Kitchen,10.04,7,17.99,-22.8,True,2026-07-09,2026-07,2026-07-06
ORD102662,2026-05-14 20:39:00,W2 - Central,Truck,Electronics,4.37,4,11.91,-27.7,True,2026-05-14,2026-05,2026-05-11
ORD102663,2026-06-14 10:49:00,W1 - North,Truck,Grocery,5.13,6,18.04,-24.0,True,2026-06-14,2026-06,2026-06-08
ORD102664,2026-05-20 13:07:00,W1 - North,Van,Grocery,9.86,6,15.29,-6.5,True,2026-05-20,2026-05,2026-05-18
ORD102665,2026-06-18 11:06:00,W2 - Central,Bike,Apparel,3.43,5,8.3,-14.0,True,2026-06-18,2026-06,2026-06-15
ORD102666,2026-05-22 04:51:00,W1 - North,Van,Apparel,5.92,3,9.68,-11.1,True,2026-05-22,2026-05,2026-05-18
ORD102667,2026-07-26 19:50:00,W3 - South,Bike,Grocery,26.3,7,20.36,9.9,False,2026-07-26,2026-07,2026-07-20
ORD102668,2026-05-07 18:11:00,W2 - Central,Bike,Electronics,5.15,5,14.12,-26.9,True,2026-05-07,2026-05,2026-05-04
ORD102669,2026-07-26 16:24:00,W3 - South,Truck,Grocery,16.74,7,32.79,11.5,False,2026-07-26,2026-07,2026-07-20
ORD102670,2026-07-11 08:28:00,W2 - Central,Van,Apparel,3.03,7,12.19,-16.5,True,2026-07-11,2026-07,2026-07-06
ORD102671,2026-07-17 15:26:00,W3 - South,Van,Home & Kitchen,13.35,3,16.78,-16.4,True,2026-07-17,2026-07,2026-07-13
ORD102672,2026-07-16 22:52:00,W1 - North,Truck,Apparel,6.03,4,16.89,-11.2,True,2026-07-16,2026-07,2026-07-13
ORD102673,2026-05-17 15:35:00,W2 - Central,Van,Home & Kitchen,3.93,6,7.54,-12.7,True,2026-05-17,2026-05,2026-05-11
ORD102674,2026-07-23 11:51:00,W2 - Central,Van,Grocery,0.89,6,10.77,-24.4,True,2026-07-23,2026-07,2026-07-20
ORD102675,2026-06-23 06:29:00,W3 - South,Bike,Apparel,4.51,3,7.92,-28.3,True,2026-06-23,2026-06,2026-06-22
ORD102676,2026-07-26 12:32:00,W1 - North,Bike,Electronics,1.02,4,5.97,-24.6,True,2026-07-26,2026-07,2026-07-20
ORD102677,2026-07-19 08:55:00,W2 - Central,Bike,Electronics,16.43,5,15.53,21.4,False,2026-07-19,2026-07,2026-07-13
ORD102678,2026-06-22 14:40:00,W2 - Central,Bike,Electronics,4.7,5,8.91,-25.0,True,2026-06-22,2026-06,2026-06-22
ORD102679,2026-06-03 01:05:00,W1 - North,Bike,Home & Kitchen,6.89,6,8.6,-18.8,True,2026-06-03,2026-06,2026-06-01
ORD102680,2026-05-11 04:33:00,W3 - South,Van,Electronics,18.77,5,18.82,13.1,False,2026-05-11,2026-05,2026-05-11
ORD102681,2026-05-10 18:53:00,W1 - North,Bike,Apparel,8.33,5,13.13,11.0,False,2026-05-10,2026-05,2026-05-04
ORD102682,2026-06-05 09:08:00,W1 - North,Bike,Grocery,5.21,4,8.0,-34.1,True,2026-06-05,2026-06,2026-06-01
ORD102683,2026-07-12 10:23:00,W2 - Central,Truck,Personal Care,3.94,2,9.8,-7.9,True,2026-07-12,2026-07,2026-07-06
ORD102684,2026-06-15 13:03:00,W2 - Central,Van,Apparel,2.1,9,9.88,-17.5,True,2026-06-15,2026-06,2026-06-15
ORD102685,2026-06-13 10:31:00,W1 - North,Van,Personal Care,9.41,5,16.7,-7.0,True,2026-06-13,2026-06,2026-06-08
ORD102686,2026-05-23 18:12:00,W1 - North,Bike,Personal Care,9.64,5,10.27,-12.8,True,2026-05-23,2026-05,2026-05-18
ORD102687,2026-06-20 05:53:00,W1 - North,Van,Grocery,6.96,5,13.38,-4.0,True,2026-06-20,2026-06,2026-06-15
ORD102688,2026-06-27 18:12:00,W2 - Central,Van,Grocery,4.61,4,9.32,-1.7,True,2026-06-27,2026-06,2026-06-22
ORD102689,2026-07-28 05:01:00,W3 - South,Bike,Home & Kitchen,14.56,4,10.82,16.6,False,2026-07-28,2026-07,2026-07-27
ORD102690,2026-07-05 08:53:00,W2 - Central,Van,Electronics,2.06,3,8.4,-25.6,True,2026-07-05,2026-07,2026-06-29
ORD102691,2026-06-24 14:06:00,W1 - North,Van,Personal Care,8.64,3,14.3,-31.9,True,2026-06-24,2026-06,2026-06-22
ORD102692,2026-07-21 21:15:00,W2 - Central,Van,Personal Care,13.62,6,17.66,22.2,False,2026-07-21,2026-07,2026-07-20
ORD102693,2026-06-08 05:34:00,W3 - South,Van,Apparel,6.2,5,11.71,-21.7,True,2026-06-08,2026-06,2026-06-08
ORD102694,2026-07-24 14:05:00,W2 - Central,Bike,Apparel,4.29,6,9.25,-18.2,True,2026-07-24,2026-07,2026-07-20
ORD102695,2026-06-03 01:32:00,W1 - North,Van,Electronics,15.14,5,20.03,-0.5,True,2026-06-03,2026-06,2026-06-01
ORD102696,2026-05-12 01:48:00,W1 - North,Van,Home & Kitchen,6.96,6,15.98,-29.5,True,2026-05-12,2026-05,2026-05-11
ORD102697,2026-06-07 18:25:00,W3 - South,Van,Personal Care,17.63,5,21.0,10.9,False,2026-06-07,2026-06,2026-06-01
ORD102698,2026-05-12 17:15:00,W3 - South,Van,Electronics,13.49,4,16.87,-8.9,True,2026-05-12,2026-05,2026-05-11
ORD102699,2026-05-11 09:02:00,W1 - North,Van,Home & Kitchen,9.51,3,13.12,-4.9,True,2026-05-11,2026-05,2026-05-11
ORD102700,2026-07-19 14:57:00,W3 - South,Van,Grocery,5.92,6,10.72,-6.2,True,2026-07-19,2026-07,2026-07-13
ORD102701,2026-07-11 09:07:00,W1 - North,Van,Apparel,3.85,2,5.39,-10.6,True,2026-07-11,2026-07,2026-07-06
ORD102702,2026-05-20 06:39:00,W1 - North,Van,Home & Kitchen,10.73,3,14.62,-10.5,True,2026-05-20,2026-05,2026-05-18
ORD102703,2026-07-15 10:21:00,W2 - Central,Van,Home & Kitchen,1.55,3,7.41,-7.2,True,2026-07-15,2026-07,2026-07-13
ORD102704,2026-05-07 07:29:00,W2 - Central,Van,Electronics,4.43,5,10.27,-9.4,True,2026-05-07,2026-05,2026-05-04
ORD102705,2026-05-26 19:33:00,W1 - North,Van,Home & Kitchen,9.71,6,15.26,-16.5,True,2026-05-26,2026-05,2026-05-25
ORD102706,2026-07-03 09:52:00,W3 - South,Van,Electronics,8.54,7,13.61,-22.4,True,2026-07-03,2026-07,2026-06-29
ORD102707,2026-05-28 07:42:00,W3 - South,Van,Grocery,9.29,2,12.98,-24.0,True,2026-05-28,2026-05,2026-05-25
ORD102708,2026-07-05 12:52:00,W1 - North,Van,Apparel,12.14,8,18.87,6.8,False,2026-07-05,2026-07,2026-06-29
ORD102709,2026-07-18 18:11:00,W2 - Central,Van,Grocery,12.25,3,16.42,-6.3,True,2026-07-18,2026-07,2026-07-13
ORD102710,2026-05-06 06:34:00,W3 - South,Bike,Home & Kitchen,41.27,6,26.88,47.6,False,2026-05-06,2026-05,2026-05-04
ORD102711,2026-05-03 22:32:00,W2 - Central,Van,Personal Care,11.57,2,15.13,-3.9,True,2026-05-03,2026-05,2026-04-27
ORD102712,2026-07-24 11:07:00,W3 - South,Bike,Grocery,7.26,3,10.67,-32.1,True,2026-07-24,2026-07,2026-07-20
ORD102713,2026-06-16 15:51:00,W2 - Central,Bike,Grocery,2.57,7,9.76,-26.4,True,2026-06-16,2026-06,2026-06-15
ORD102714,2026-06-15 22:58:00,W1 - North,Van,Apparel,4.89,5,11.38,-21.9,True,2026-06-15,2026-06,2026-06-15
ORD102715,2026-06-11 10:21:00,W1 - North,Van,Home & Kitchen,9.82,3,11.04,-7.1,True,2026-06-11,2026-06,2026-06-08
ORD102716,2026-06-09 04:47:00,W3 - South,Van,Grocery,7.92,4,14.21,-24.8,True,2026-06-09,2026-06,2026-06-08
ORD102717,2026-07-02 17:56:00,W3 - South,Van,Grocery,6.11,3,10.04,-41.7,True,2026-07-02,2026-07,2026-06-29
ORD102718,2026-06-22 00:09:00,W1 - North,Van,Grocery,17.63,2,19.8,28.5,False,2026-06-22,2026-06,2026-06-22
ORD102719,2026-05-15 10:59:00,W1 - North,Van,Electronics,5.15,8,10.77,-8.7,True,2026-05-15,2026-05,2026-05-11
ORD102720,2026-06-26 23:31:00,W2 - Central,Bike,Electronics,6.98,11,16.5,3.5,False,2026-06-26,2026-06,2026-06-22
ORD102721,2026-06-30 09:56:00,W1 - North,Van,Electronics,9.14,5,10.56,1.0,False,2026-06-30,2026-06,2026-06-29
ORD102722,2026-05-11 16:25:00,W1 - North,Bike,Electronics,1.22,5,9.3,-27.9,True,2026-05-11,2026-05,2026-05-11
ORD102723,2026-06-03 12:36:00,W3 - South,Bike,Grocery,25.41,6,19.62,14.9,False,2026-06-03,2026-06,2026-06-01
ORD102724,2026-07-11 05:09:00,W3 - South,Van,Home & Kitchen,3.9,2,5.16,-8.8,True,2026-07-11,2026-07,2026-07-06
ORD102725,2026-06-25 07:37:00,W3 - South,Truck,Home & Kitchen,2.82,2,12.07,-17.9,True,2026-06-25,2026-06,2026-06-22
ORD102726,2026-05-13 12:33:00,W2 - Central,Truck,Electronics,3.54,5,12.68,-10.7,True,2026-05-13,2026-05,2026-05-11
ORD102727,2026-05-04 02:30:00,W1 - North,Van,Grocery,3.46,7,7.1,-14.9,True,2026-05-04,2026-05,2026-05-04
ORD102728,2026-06-22 09:57:00,W3 - South,Van,Electronics,22.85,5,25.29,-0.7,True,2026-06-22,2026-06,2026-06-22
ORD102729,2026-06-11 09:57:00,W1 - North,Van,Apparel,8.23,5,14.3,-17.7,True,2026-06-11,2026-06,2026-06-08
ORD102730,2026-07-26 20:02:00,W1 - North,Van,Grocery,4.38,8,14.6,2.1,False,2026-07-26,2026-07,2026-07-20
ORD102731,2026-06-17 02:58:00,W3 - South,Van,Grocery,2.72,5,8.2,-20.6,True,2026-06-17,2026-06,2026-06-15
ORD102732,2026-07-23 20:13:00,W2 - Central,Van,Electronics,6.68,5,8.21,-23.5,True,2026-07-23,2026-07,2026-07-20
ORD102733,2026-05-20 09:51:00,W3 - South,Van,Electronics,8.27,5,15.72,-22.1,True,2026-05-20,2026-05,2026-05-18
ORD102734,2026-06-10 15:37:00,W1 - North,Bike,Apparel,9.76,7,13.01,3.0,False,2026-06-10,2026-06,2026-06-08
ORD102735,2026-05-13 13:21:00,W3 - South,Van,Home & Kitchen,12.4,5,13.69,-5.3,True,2026-05-13,2026-05,2026-05-11
ORD102736,2026-06-21 07:11:00,W2 - Central,Van,Apparel,2.67,2,7.48,-11.7,True,2026-06-21,2026-06,2026-06-15
ORD102737,2026-05-17 22:20:00,W2 - Central,Van,Home & Kitchen,7.96,3,12.74,-0.6,True,2026-05-17,2026-05,2026-05-11
ORD102738,2026-06-14 05:23:00,W3 - South,Bike,Apparel,3.5,2,5.85,-22.5,True,2026-06-14,2026-06,2026-06-08
ORD102739,2026-05-31 00:52:00,W1 - North,Bike,Home & Kitchen,5.34,4,7.15,-19.4,True,2026-05-31,2026-05,2026-05-25
ORD102740,2026-05-17 18:00:00,W2 - Central,Van,Grocery,4.42,4,8.74,-15.9,True,2026-05-17,2026-05,2026-05-11
ORD102741,2026-05-09 14:54:00,W2 - Central,Bike,Grocery,4.88,5,8.29,2.4,False,2026-05-09,2026-05,2026-05-04
ORD102742,2026-06-16 21:22:00,W3 - South,Van,Apparel,3.31,6,10.45,-23.8,True,2026-06-16,2026-06,2026-06-15
ORD102743,2026-07-25 10:59:00,W3 - South,Bike,Electronics,22.11,3,16.82,20.8,False,2026-07-25,2026-07,2026-07-20
ORD102744,2026-05-18 00:24:00,W2 - Central,Bike,Electronics,2.66,3,3.32,-14.6,True,2026-05-18,2026-05,2026-05-18
ORD102745,2026-06-06 00:29:00,W1 - North,Van,Electronics,1.43,3,6.9,-10.2,True,2026-06-06,2026-06,2026-06-01
ORD102746,2026-05-21 10:23:00,W1 - North,Bike,Apparel,8.45,2,9.38,-13.2,True,2026-05-21,2026-05,2026-05-18
